request_id,timestamp,success,ttft,total_time,tokens_generated,tokens_per_sec,prompt_length,error,workload,model,target
1762762143664270,2025-11-10T08:10:41.791737,True,68.79978156089783,98.12745380401611,217,2.2114096676084216,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143715862,2025-11-10T08:10:21.095958,True,68.85708212852478,77.38006258010864,61,0.7883167571342943,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143766269,2025-11-10T08:10:20.124166,True,69.06026649475098,76.35788750648499,56,0.7333885447687901,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143817138,2025-11-10T08:10:40.404372,True,72.45265674591064,96.58722376823425,184,1.905013860233906,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143869045,2025-11-10T08:10:24.545733,True,72.65014863014221,80.67665886878967,59,0.7313143705660394,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143921924,2025-11-10T08:10:27.115144,True,72.96143770217896,83.19321346282959,78,0.9375764771347618,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143972280,2025-11-10T08:10:53.838965,True,73.42497420310974,109.86667394638062,285,2.594053226177499,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144022941,2025-11-10T08:10:29.712227,True,73.37369728088379,85.68927311897278,91,1.0619765658842,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144074150,2025-11-10T08:10:25.710359,True,74.40993666648865,81.63620281219482,55,0.6737207036261624,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144124935,2025-11-10T08:11:00.993140,True,74.35772466659546,116.86819362640381,346,2.960600222042183,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144175607,2025-11-10T08:10:28.214476,True,74.69594430923462,84.03886127471924,69,0.8210487261892104,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144227501,2025-11-10T08:10:26.205252,True,74.75698018074036,81.97773742675781,55,0.6709138569375521,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144278429,2025-11-10T08:10:59.584695,True,75.1090497970581,115.3062596321106,319,2.766545381124865,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144328783,2025-11-10T08:10:30.365025,True,75.79420304298401,86.0362319946289,73,0.8484797428664387,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144380564,2025-11-10T08:10:30.114774,True,75.8611090183258,85.73420214653015,76,0.886460690100163,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144430735,2025-11-10T08:10:50.781996,True,76.19480919837952,106.35125350952148,237,2.2284645660408855,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144482591,2025-11-10T08:10:30.507324,True,76.7259931564331,86.02472829818726,67,0.7788458193992558,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144533497,2025-11-10T08:10:28.686673,True,76.91802072525024,84.15317106246948,55,0.6535701424628647,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144585045,2025-11-10T08:10:53.238257,True,77.26735472679138,108.65320158004761,244,2.245677038980199,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144636032,2025-11-10T08:10:31.153007,True,77.58883142471313,86.51696801185608,64,0.7397392843358727,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144686962,2025-11-10T08:10:29.955886,True,77.9341082572937,85.26890754699707,56,0.6567458363311958,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144737994,2025-11-10T08:11:02.817122,True,78.28184700012207,118.07911515235901,339,2.8709564732305446,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144788911,2025-11-10T08:10:31.777063,True,78.47257018089294,86.98814296722412,61,0.7012449963782297,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144839639,2025-11-10T08:10:34.569172,True,78.81725692749023,89.72952651977539,83,0.9250020948423006,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144890196,2025-11-10T08:11:02.493787,True,79.80955696105957,117.60357475280762,319,2.712502580559392,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144941758,2025-11-10T08:10:34.162283,True,80.88876032829285,89.22050857543945,60,0.6724911229268284,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762144993003,2025-11-10T08:10:40.992230,True,81.35530519485474,95.9992105960846,106,1.1041757462568478,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145044263,2025-11-10T08:10:48.157633,True,81.30401182174683,103.11336255073547,170,1.6486708976865525,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145095982,2025-11-10T08:10:36.944778,True,82.13741540908813,91.84878325462341,68,0.7403473142533662,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145146999,2025-11-10T08:10:35.588482,True,83.17855715751648,90.44147801399231,55,0.6081280537176856,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145198873,2025-11-10T08:11:03.850440,True,83.63834309577942,118.65155673027039,315,2.654832424289948,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145257379,2025-11-10T08:10:42.153095,True,84.57371044158936,96.8957052230835,86,0.8875522377591633,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145305135,2025-11-10T08:10:37.785465,True,84.92882776260376,92.48032116889954,56,0.6055342292521406,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145356328,2025-11-10T08:10:52.283364,True,84.75801920890808,106.92702841758728,177,1.655334508210154,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145412378,2025-11-10T08:10:43.641138,True,85.23037815093994,98.22875261306763,90,0.916228676490666,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145463401,2025-11-10T08:10:37.910284,True,85.04356670379639,92.44687104225159,55,0.594936306442032,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145514460,2025-11-10T08:11:02.878488,True,85.12904143333435,117.36402177810669,281,2.3942601467021154,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145565940,2025-11-10T08:10:45.523753,True,85.68906760215759,99.95780372619629,100,1.0004221408657528,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145616680,2025-11-10T08:10:38.769246,True,85.63769221305847,93.1525547504425,55,0.590429324749558,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145666981,2025-11-10T08:11:01.679691,True,87.451735496521,116.01269030570984,250,2.154936665473533,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145718540,2025-11-10T08:10:46.041215,True,86.1788387298584,100.32266569137573,100,0.9967837209153876,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145769234,2025-11-10T08:10:40.992328,True,87.34934282302856,95.22309231758118,55,0.5775909882927134,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145820428,2025-11-10T08:11:05.514563,True,87.55797672271729,119.6941282749176,324,2.706899700675589,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762145871530,2025-11-10T08:10:44.775561,True,88.41649961471558,98.90401768684387,75,0.7583109539338404,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
